IMEI,Year,Month,Day,Hour,Minute,Latitude,Longitude,Temperature,Voltage Battery,AtmPress,FormatID
3.00034E+14,2012,1,2,13,0,74.5143,-93.72573333,-99,9,-99,0
3.00034E+14,2012,1,2,13,10,74.51431667,-93.72573333,-99,9,-99,0
3.00034E+14,2012,1,2,13,20,74.51431667,-93.72571667,-99,9,-99,0
3.00034E+14,2012,1,2,13,30,74.51431667,-93.72573333,-99,9,-99,0
3.00034E+14,2012,1,2,13,40,74.5143,-93.72571667,-99,9,-99,0
3.00034E+14,2012,1,2,13,50,74.51431667,-93.72573333,-99,9,-99,0
3.00034E+14,2012,7,10,16,0,74.4508,-91.77156667,-99,8,-99,0
3.00034E+14,2012,7,10,16,10,74.4508,-91.77155,-99,8,-99,0
3.00034E+14,2012,7,10,16,20,74.4508,-91.77156667,-99,8,-99,0
3.00034E+14,2012,7,10,16,30,74.4508,-91.77156667,-99,8,-99,0
3.00034E+14,2012,7,10,16,40,74.4508,-91.77156667,-99,8,-99,0
3.00034E+14,2012,7,10,16,50,74.45081667,-91.77156667,-99,8,-99,0
3.00034E+14,2012,4,26,3,0,74.44578333,-91.70075,-99,8,-99,0
3.00034E+14,2012,4,26,3,10,74.4458,-91.70073333,-99,8,-99,0
3.00034E+14,2012,4,26,3,20,74.4458,-91.70075,-99,8,-99,0
3.00034E+14,2012,4,26,3,30,74.4458,-91.70075,-99,8,-99,0
3.00034E+14,2012,4,26,3,40,74.44578333,-91.70073333,-99,8,-99,0
3.00034E+14,2012,4,26,3,50,74.4458,-91.70073333,-99,8,-99,0
3.00034E+14,2012,5,7,18,0,74.44581667,-91.70071667,-99,8,-99,0
3.00034E+14,2012,5,7,18,10,74.44583333,-91.7007,-99,8,-99,0
3.00034E+14,2012,5,7,18,20,74.44583333,-91.70071667,-99,8,-99,0
3.00034E+14,2012,5,7,18,30,74.44583333,-91.7007,-99,8,-99,0
3.00034E+14,2012,5,7,18,40,74.44583333,-91.7007,-99,8,-99,0
3.00034E+14,2012,5,7,18,50,74.44581667,-91.7007,-99,8,-99,0
3.00034E+14,2012,5,26,3,0,74.4458,-91.70066667,-99,8,-99,0
3.00034E+14,2012,5,26,3,10,74.44581667,-91.70065,-99,8,-99,0
3.00034E+14,2012,5,26,3,20,74.44581667,-91.70065,-99,8,-99,0
3.00034E+14,2012,5,26,3,30,74.44581667,-91.70066667,-99,8,-99,0
3.00034E+14,2012,5,26,3,40,74.44581667,-91.70065,-99,8,-99,0
3.00034E+14,2012,5,26,3,50,74.44581667,-91.70065,-99,8,-99,0
3.00034E+14,2012,4,6,15,0,74.4458,-91.70068333,-99,8,-99,0
3.00034E+14,2012,4,6,15,10,74.44581667,-91.70066667,-99,8,-99,0
3.00034E+14,2012,4,6,15,20,74.44581667,-91.70068333,-99,8,-99,0
3.00034E+14,2012,4,6,15,30,74.44581667,-91.70066667,-99,8,-99,0
3.00034E+14,2012,4,6,15,40,74.44581667,-91.70066667,-99,8,-99,0
3.00034E+14,2012,4,6,15,50,74.44581667,-91.70068333,-99,8,-99,0
3.00034E+14,2012,7,4,11,0,74.4472,-91.7366,-99,8,-99,0
3.00034E+14,2012,7,4,11,10,74.44721667,-91.73658333,-99,8,-99,0
3.00034E+14,2012,7,4,11,20,74.44721667,-91.73658333,-99,8,-99,0
3.00034E+14,2012,7,4,11,30,74.44721667,-91.73658333,-99,8,-99,0
3.00034E+14,2012,7,4,11,40,74.44721667,-91.73658333,-99,8,-99,0
3.00034E+14,2012,7,4,11,50,74.4472,-91.7366,-99,8,-99,0
3.00034E+14,2012,2,20,8,0,74.446,-91.70116667,-99,8,-99,0
3.00034E+14,2012,2,20,8,10,74.44601667,-91.70115,-99,8,-99,0
3.00034E+14,2012,2,20,8,20,74.44601667,-91.70116667,-99,8,-99,0
3.00034E+14,2012,2,20,8,30,74.44601667,-91.70116667,-99,8,-99,0
3.00034E+14,2012,2,20,8,40,74.44601667,-91.70116667,-99,8,-99,0
3.00034E+14,2012,2,20,8,50,74.44601667,-91.70116667,-99,8,-99,0
3.00034E+14,2012,5,16,16,0,74.4458,-91.7007,-99,8,-99,0
3.00034E+14,2012,5,16,16,10,74.44581667,-91.7007,-99,8,-99,0
3.00034E+14,2012,5,16,16,20,74.44581667,-91.70068333,-99,8,-99,0
3.00034E+14,2012,5,16,16,30,74.44581667,-91.70068333,-99,8,-99,0
3.00034E+14,2012,5,16,16,40,74.44581667,-91.7007,-99,8,-99,0
3.00034E+14,2012,5,16,16,50,74.44581667,-91.70068333,-99,8,-99,0
3.00034E+14,2012,4,12,4,0,74.44578333,-91.70071667,-99,8,-99,0
3.00034E+14,2012,4,12,4,10,74.4458,-91.70071667,-99,8,-99,0
3.00034E+14,2012,4,12,4,20,74.4458,-91.70071667,-99,8,-99,0
3.00034E+14,2012,4,12,4,30,74.44578333,-91.7007,-99,8,-99,0
3.00034E+14,2012,4,12,4,40,74.4458,-91.7007,-99,8,-99,0
3.00034E+14,2012,4,12,4,50,74.44578333,-91.70071667,-99,8,-99,0
3.00034E+14,2012,7,4,3,0,74.44503333,-91.6104,-99,8,-99,0
3.00034E+14,2012,7,4,3,10,74.44505,-91.61038333,-99,8,-99,0
3.00034E+14,2012,7,4,3,20,74.44505,-91.61038333,-99,8,-99,0
3.00034E+14,2012,7,4,3,30,74.44505,-91.61038333,-99,8,-99,0
3.00034E+14,2012,7,4,3,40,74.44505,-91.61038333,-99,8,-99,0
3.00034E+14,2012,7,4,3,50,74.44505,-91.61038333,-99,8,-99,0
3.00034E+14,2012,5,18,18,0,74.4458,-91.7007,-99,8,-99,0
3.00034E+14,2012,5,18,18,10,74.44581667,-91.70068333,-99,8,-99,0
3.00034E+14,2012,5,18,18,20,74.44581667,-91.70068333,-99,8,-99,0
3.00034E+14,2012,5,18,18,30,74.44581667,-91.7007,-99,8,-99,0
3.00034E+14,2012,5,18,18,40,74.4458,-91.7007,-99,8,-99,0
3.00034E+14,2012,5,18,18,50,74.44581667,-91.70068333,-99,8,-99,0
3.00034E+14,2012,6,9,18,0,74.44581667,-91.70063333,-99,8,-99,0
3.00034E+14,2012,6,9,18,10,74.44583333,-91.70061667,-99,8,-99,0
3.00034E+14,2012,6,9,18,20,74.44581667,-91.70061667,-99,8,-99,0
3.00034E+14,2012,6,9,18,30,74.44583333,-91.70061667,-99,8,-99,0
3.00034E+14,2012,6,9,18,40,74.44583333,-91.70061667,-99,8,-99,0
3.00034E+14,2012,6,9,18,50,74.44583333,-91.70061667,-99,8,-99,0
3.00034E+14,2012,2,8,9,0,74.44723333,-91.69531667,-99,8,-99,0
3.00034E+14,2012,2,8,9,10,74.44725,-91.6953,-99,8,-99,0
3.00034E+14,2012,2,8,9,20,74.44725,-91.69531667,-99,8,-99,0
3.00034E+14,2012,2,8,9,30,74.44725,-91.69531667,-99,8,-99,0
3.00034E+14,2012,2,8,9,40,74.44723333,-91.6953,-99,8,-99,0
3.00034E+14,2012,2,8,9,50,74.44725,-91.69531667,-99,8,-99,0
3.00034E+14,2012,1,1,7,0,74.51321667,-93.88175,-99,9,-99,0
3.00034E+14,2012,1,1,7,10,74.51323333,-93.88175,-99,9,-99,0
3.00034E+14,2012,1,1,7,20,74.51323333,-93.88175,-99,9,-99,0
3.00034E+14,2012,1,1,7,30,74.51323333,-93.88175,-99,9,-99,0
3.00034E+14,2012,1,1,7,40,74.51323333,-93.88175,-99,9,-99,0
3.00034E+14,2012,1,1,7,50,74.51323333,-93.88175,-99,9,-99,0
3.00034E+14,2012,5,30,13,0,74.44581667,-91.70063333,-99,8,-99,0
3.00034E+14,2012,5,30,13,10,74.44583333,-91.70061667,-99,8,-99,0
3.00034E+14,2012,5,30,13,20,74.44583333,-91.70061667,-99,8,-99,0
3.00034E+14,2012,5,30,13,30,74.44583333,-91.70061667,-99,8,-99,0
3.00034E+14,2012,5,30,13,40,74.44581667,-91.70063333,-99,8,-99,0
3.00034E+14,2012,5,30,13,50,74.44583333,-91.70061667,-99,8,-99,0
3.00034E+14,2012,5,3,1,0,74.44578333,-91.70073333,-99,8,-99,0
3.00034E+14,2012,5,3,1,10,74.4458,-91.70071667,-99,8,-99,0
3.00034E+14,2012,5,3,1,20,74.4458,-91.70073333,-99,8,-99,0
3.00034E+14,2012,5,3,1,30,74.4458,-91.70073333,-99,8,-99,0
3.00034E+14,2012,5,3,1,40,74.4458,-91.70071667,-99,8,-99,0
3.00034E+14,2012,5,3,1,50,74.4458,-91.70071667,-99,8,-99,0
3.00034E+14,2012,6,28,11,0,74.44586667,-91.70081667,-99,8,-99,0
3.00034E+14,2012,6,28,11,10,74.44588333,-91.7008,-99,8,-99,0
3.00034E+14,2012,6,28,11,20,74.44588333,-91.7008,-99,8,-99,0
3.00034E+14,2012,6,28,11,30,74.44588333,-91.7008,-99,8,-99,0
3.00034E+14,2012,6,28,11,40,74.44588333,-91.70081667,-99,8,-99,0
3.00034E+14,2012,6,28,11,50,74.44586667,-91.7008,-99,8,-99,0
3.00034E+14,2012,6,21,11,0,74.44581667,-91.70065,-99,8,-99,0
3.00034E+14,2012,6,21,11,10,74.44583333,-91.70065,-99,8,-99,0
3.00034E+14,2012,6,21,11,20,74.44583333,-91.70065,-99,8,-99,0
3.00034E+14,2012,6,21,11,30,74.44583333,-91.70063333,-99,8,-99,0
3.00034E+14,2012,6,21,11,40,74.44583333,-91.70065,-99,8,-99,0
3.00034E+14,2012,6,21,11,50,74.44583333,-91.70065,-99,8,-99,0
3.00034E+14,2012,9,4,2,0,74.07145,-82.23708333,-99,8,-99,0
3.00034E+14,2012,9,4,2,10,74.07145,-82.23708333,-99,8,-99,0
3.00034E+14,2012,9,4,2,20,74.07145,-82.23708333,-99,8,-99,0
3.00034E+14,2012,9,4,2,30,74.07145,-82.23708333,-99,8,-99,0
3.00034E+14,2012,9,4,2,40,74.07145,-82.23708333,-99,8,-99,0
3.00034E+14,2012,9,4,2,50,74.07145,-82.23708333,-99,8,-99,0
3.00034E+14,2012,6,25,13,0,74.4458,-91.70083333,-99,8,-99,0
3.00034E+14,2012,6,25,13,10,74.44581667,-91.70083333,-99,8,-99,0
3.00034E+14,2012,6,25,13,20,74.44581667,-91.70081667,-99,8,-99,0
3.00034E+14,2012,6,25,13,30,74.4458,-91.70083333,-99,8,-99,0
3.00034E+14,2012,6,25,13,40,74.44581667,-91.70083333,-99,8,-99,0
3.00034E+14,2012,6,25,13,50,74.44581667,-91.70083333,-99,8,-99,0
3.00034E+14,2012,7,21,31,0,127.09225,-251.2193333,-99,16,-99,0
3.00034E+14,2012,7,21,31,10,127.09225,-251.2193333,-99,16,-99,0
3.00034E+14,2012,7,21,31,20,127.09225,-251.2193333,-99,16,-99,0
3.00034E+14,2012,7,21,31,30,127.09225,-251.2193333,-99,16,-99,0
3.00034E+14,2012,7,21,31,40,127.09225,-251.2193333,-99,16,-99,0
3.00034E+14,2012,7,21,31,50,127.09225,-251.2193333,-99,16,-99,0
3.00034E+14,2012,4,21,16,0,74.4458,-91.70073333,-99,8,-99,0
3.00034E+14,2012,4,21,16,10,74.4458,-91.70071667,-99,8,-99,0
3.00034E+14,2012,4,21,16,20,74.44581667,-91.70073333,-99,8,-99,0
3.00034E+14,2012,4,21,16,30,74.4458,-91.70071667,-99,8,-99,0
3.00034E+14,2012,4,21,16,40,74.44581667,-91.70071667,-99,8,-99,0
3.00034E+14,2012,4,21,16,50,74.44581667,-91.70071667,-99,8,-99,0
3.00034E+14,2012,4,16,9,0,74.44578333,-91.70073333,-99,8,-99,0
3.00034E+14,2012,4,16,9,10,74.4458,-91.70073333,-99,8,-99,0
3.00034E+14,2012,4,16,9,20,74.4458,-91.70071667,-99,8,-99,0
3.00034E+14,2012,4,16,9,30,74.4458,-91.70073333,-99,8,-99,0
3.00034E+14,2012,4,16,9,40,74.4458,-91.70071667,-99,8,-99,0
3.00034E+14,2012,4,16,9,50,74.4458,-91.70073333,-99,8,-99,0
3.00034E+14,2012,9,1,13,0,74.20538333,-82.90401667,-99,8,-99,0
3.00034E+14,2012,9,1,13,10,74.2054,-82.90401667,-99,8,-99,0
3.00034E+14,2012,9,1,13,20,74.2054,-82.90401667,-99,8,-99,0
3.00034E+14,2012,9,1,13,30,74.2054,-82.90401667,-99,8,-99,0
3.00034E+14,2012,9,1,13,40,74.2054,-82.90401667,-99,8,-99,0
3.00034E+14,2012,9,1,13,50,74.2054,-82.90401667,-99,8,-99,0
3.00034E+14,2012,6,7,13,0,74.4458,-91.70066667,-99,8,-99,0
3.00034E+14,2012,6,7,13,10,74.44581667,-91.70066667,-99,8,-99,0
3.00034E+14,2012,6,7,13,20,74.44581667,-91.70065,-99,8,-99,0
3.00034E+14,2012,6,7,13,30,74.44581667,-91.70065,-99,8,-99,0
3.00034E+14,2012,6,7,13,40,74.44581667,-91.70065,-99,8,-99,0
3.00034E+14,2012,6,7,13,50,74.44581667,-91.70065,-99,8,-99,0
3.00034E+14,2012,6,7,2,0,74.4458,-91.70056667,-99,8,-99,0
3.00034E+14,2012,6,7,2,10,74.44581667,-91.70055,-99,8,-99,0
3.00034E+14,2012,6,7,2,20,74.44581667,-91.70055,-99,8,-99,0
3.00034E+14,2012,6,7,2,30,74.44581667,-91.70055,-99,8,-99,0
3.00034E+14,2012,6,7,2,40,74.44581667,-91.70055,-99,8,-99,0
3.00034E+14,2012,6,7,2,50,74.44581667,-91.70055,-99,8,-99,0
3.00034E+14,2012,5,27,2,0,74.44581667,-91.70065,-99,8,-99,0
3.00034E+14,2012,5,27,2,10,74.44583333,-91.70063333,-99,8,-99,0
3.00034E+14,2012,5,27,2,20,74.44583333,-91.70065,-99,8,-99,0
3.00034E+14,2012,5,27,2,30,74.44583333,-91.70063333,-99,8,-99,0
3.00034E+14,2012,5,27,2,40,74.44581667,-91.70063333,-99,8,-99,0
3.00034E+14,2012,5,27,2,50,74.44583333,-91.70063333,-99,8,-99,0
3.00034E+14,2012,4,6,13,0,74.44578333,-91.70073333,-99,8,-99,0
3.00034E+14,2012,4,6,13,10,74.4458,-91.70071667,-99,8,-99,0
3.00034E+14,2012,4,6,13,20,74.44578333,-91.70073333,-99,8,-99,0
3.00034E+14,2012,4,6,13,30,74.4458,-91.70073333,-99,8,-99,0
3.00034E+14,2012,4,6,13,40,74.4458,-91.70071667,-99,8,-99,0
3.00034E+14,2012,4,6,13,50,74.44578333,-91.70071667,-99,8,-99,0
3.00034E+14,2012,2,9,22,0,74.44703333,-91.70583333,-99,8,-99,0
3.00034E+14,2012,2,9,22,10,74.44703333,-91.70583333,-99,8,-99,0
3.00034E+14,2012,2,9,22,20,74.44703333,-91.70583333,-99,8,-99,0
3.00034E+14,2012,2,9,22,30,74.44703333,-91.70583333,-99,8,-99,0
3.00034E+14,2012,2,9,22,40,74.44703333,-91.70583333,-99,8,-99,0
3.00034E+14,2012,2,9,22,50,74.44703333,-91.70583333,-99,8,-99,0
3.00034E+14,2012,4,6,6,0,74.4458,-91.70065,-99,8,-99,0
3.00034E+14,2012,4,6,6,10,74.4458,-91.70063333,-99,8,-99,0
3.00034E+14,2012,4,6,6,20,74.44581667,-91.70063333,-99,8,-99,0
3.00034E+14,2012,4,6,6,30,74.44581667,-91.70063333,-99,8,-99,0
3.00034E+14,2012,4,6,6,40,74.44581667,-91.70065,-99,8,-99,0
3.00034E+14,2012,4,6,6,50,74.44581667,-91.70063333,-99,8,-99,0
3.00034E+14,2012,15,31,31,0,128.09225,239.07785,-99,16,-99,0
3.00034E+14,2012,15,31,31,10,128.0922667,239.0778667,-99,16,-99,0
3.00034E+14,2012,15,31,31,20,128.0922667,239.0778667,-99,16,-99,0
3.00034E+14,2012,15,31,31,30,128.0922667,239.0778667,-99,16,-99,0
3.00034E+14,2012,15,31,31,40,128.0922667,239.0778667,-99,16,-99,0
3.00034E+14,2012,15,31,31,50,128.0922667,239.0778667,-99,16,-99,0
3.00034E+14,2012,5,16,14,0,74.4458,-91.70073333,-99,8,-99,0
3.00034E+14,2012,5,16,14,10,74.44581667,-91.70073333,-99,8,-99,0
3.00034E+14,2012,5,16,14,20,74.4458,-91.70073333,-99,8,-99,0
3.00034E+14,2012,5,16,14,30,74.44581667,-91.70071667,-99,8,-99,0
3.00034E+14,2012,5,16,14,40,74.44581667,-91.70073333,-99,8,-99,0
3.00034E+14,2012,5,16,14,50,74.44581667,-91.70071667,-99,8,-99,0
3.00034E+14,2012,6,5,0,0,74.4458,-91.70061667,-99,8,-99,0
3.00034E+14,2012,6,5,0,10,74.44581667,-91.7006,-99,8,-99,0
3.00034E+14,2012,6,5,0,20,74.44581667,-91.70061667,-99,8,-99,0
3.00034E+14,2012,6,5,0,30,74.44581667,-91.7006,-99,8,-99,0
3.00034E+14,2012,6,5,0,40,74.44581667,-91.70061667,-99,8,-99,0
3.00034E+14,2012,6,5,0,50,74.44581667,-91.70061667,-99,8,-99,0
3.00034E+14,2012,1,23,19,0,74.44118333,-91.66396667,-99,8,-99,0
3.00034E+14,2012,1,23,19,10,74.4412,-91.66395,-99,8,-99,0
3.00034E+14,2012,1,23,19,20,74.4412,-91.66395,-99,8,-99,0
3.00034E+14,2012,1,23,19,30,74.4412,-91.66395,-99,8,-99,0
3.00034E+14,2012,1,23,19,40,74.4412,-91.66395,-99,8,-99,0
3.00034E+14,2012,1,23,19,50,74.4412,-91.66395,-99,8,-99,0
3.00034E+14,2012,2,15,1,0,74.44806667,-91.7693,-99,8,-99,0
3.00034E+14,2012,2,15,1,10,74.44806667,-91.7693,-99,8,-99,0
3.00034E+14,2012,2,15,1,20,74.44806667,-91.7693,-99,8,-99,0
3.00034E+14,2012,2,15,1,30,74.44806667,-91.7693,-99,8,-99,0
3.00034E+14,2012,2,15,1,40,74.44806667,-91.7693,-99,8,-99,0
3.00034E+14,2012,2,15,1,50,74.44806667,-91.7693,-99,8,-99,0
3.00034E+14,2012,2,4,5,0,74.4493,-91.69376667,-99,8,-99,0
3.00034E+14,2012,2,4,5,10,74.44931667,-91.69375,-99,8,-99,0
3.00034E+14,2012,2,4,5,20,74.44931667,-91.69375,-99,8,-99,0
3.00034E+14,2012,2,4,5,30,74.44931667,-91.69376667,-99,8,-99,0
3.00034E+14,2012,2,4,5,40,74.44931667,-91.69375,-99,8,-99,0
3.00034E+14,2012,2,4,5,50,74.44931667,-91.69375,-99,8,-99,0
3.00034E+14,2012,4,3,3,0,74.44578333,-91.7007,-99,8,-99,0
3.00034E+14,2012,4,3,3,10,74.4458,-91.7007,-99,8,-99,0
3.00034E+14,2012,4,3,3,20,74.4458,-91.70068333,-99,8,-99,0
3.00034E+14,2012,4,3,3,30,74.4458,-91.70068333,-99,8,-99,0
3.00034E+14,2012,4,3,3,40,74.4458,-91.7007,-99,8,-99,0
3.00034E+14,2012,4,3,3,50,74.4458,-91.70068333,-99,8,-99,0
3.00034E+14,2012,2,24,6,0,74.44586667,-91.70116667,-99,8,-99,0
3.00034E+14,2012,2,24,6,10,74.44588333,-91.70116667,-99,8,-99,0
3.00034E+14,2012,2,24,6,20,74.44588333,-91.70115,-99,8,-99,0
3.00034E+14,2012,2,24,6,30,74.44588333,-91.70116667,-99,8,-99,0
3.00034E+14,2012,2,24,6,40,74.44588333,-91.70115,-99,8,-99,0
3.00034E+14,2012,2,24,6,50,74.44588333,-91.70115,-99,8,-99,0
3.00034E+14,2012,1,5,15,0,74.51431667,-93.73201667,-99,8,-99,0
3.00034E+14,2012,1,5,15,10,74.51431667,-93.732,-99,8,-99,0
3.00034E+14,2012,1,5,15,20,74.51431667,-93.732,-99,8,-99,0
3.00034E+14,2012,1,5,15,30,74.51431667,-93.732,-99,8,-99,0
3.00034E+14,2012,1,5,15,40,74.51433333,-93.732,-99,8,-99,0
3.00034E+14,2012,1,5,15,50,74.51431667,-93.732,-99,8,-99,0
3.00034E+14,2012,2,15,8,0,74.4463,-91.70645,-99,8,-99,0
3.00034E+14,2012,2,15,8,10,74.44631667,-91.70645,-99,8,-99,0
3.00034E+14,2012,2,15,8,20,74.44631667,-91.70645,-99,8,-99,0
3.00034E+14,2012,2,15,8,30,74.44631667,-91.70645,-99,8,-99,0
3.00034E+14,2012,2,15,8,40,74.44631667,-91.70645,-99,8,-99,0
3.00034E+14,2012,2,15,8,50,74.44631667,-91.70643333,-99,8,-99,0
3.00034E+14,2012,1,15,18,0,74.44701667,-92.24043333,-99,8,-99,0
3.00034E+14,2012,1,15,18,10,74.44701667,-92.24043333,-99,8,-99,0
3.00034E+14,2012,1,15,18,20,74.44701667,-92.24043333,-99,8,-99,0
3.00034E+14,2012,1,15,18,30,74.44701667,-92.24043333,-99,8,-99,0
3.00034E+14,2012,1,15,18,40,74.44701667,-92.24043333,-99,8,-99,0
3.00034E+14,2012,1,15,18,50,74.44701667,-92.24043333,-99,8,-99,0
3.00034E+14,2012,13,23,29,0,127.9557167,-243.5253333,-99,2,-99,0
3.00034E+14,2012,13,23,29,10,127.9557167,-243.5253333,-99,2,-99,0
3.00034E+14,2012,13,23,29,20,127.9557167,-243.5253333,-99,2,-99,0
3.00034E+14,2012,13,23,29,30,127.9557167,-243.5253333,-99,2,-99,0
3.00034E+14,2012,13,23,29,40,127.9557167,-243.5253333,-99,2,-99,0
3.00034E+14,2012,13,23,29,50,127.9557167,-243.5253333,-99,2,-99,0
3.00034E+14,2012,1,17,9,0,74.43253333,-91.77583333,-99,8,-99,0
3.00034E+14,2012,1,17,9,10,74.43255,-91.77583333,-99,8,-99,0
3.00034E+14,2012,1,17,9,20,74.43255,-91.77583333,-99,8,-99,0
3.00034E+14,2012,1,17,9,30,74.43255,-91.77583333,-99,8,-99,0
3.00034E+14,2012,1,17,9,40,74.43255,-91.77583333,-99,8,-99,0
3.00034E+14,2012,1,17,9,50,74.43255,-91.77583333,-99,8,-99,0
3.00034E+14,2012,1,7,16,0,74.5195,-93.67851667,-99,8,-99,0
3.00034E+14,2012,1,7,16,10,74.51951667,-93.6785,-99,8,-99,0
3.00034E+14,2012,1,7,16,20,74.51951667,-93.6785,-99,8,-99,0
3.00034E+14,2012,1,7,16,30,74.51951667,-93.6785,-99,8,-99,0
3.00034E+14,2012,1,7,16,40,74.51951667,-93.6785,-99,8,-99,0
3.00034E+14,2012,1,7,16,50,74.51951667,-93.6785,-99,8,-99,0
3.00034E+14,2012,5,14,5,0,74.4458,-91.70073333,-99,8,-99,0
3.00034E+14,2012,5,14,5,10,74.44581667,-91.70071667,-99,8,-99,0
3.00034E+14,2012,5,14,5,20,74.4458,-91.70073333,-99,8,-99,0
3.00034E+14,2012,5,14,5,30,74.44581667,-91.70073333,-99,8,-99,0
3.00034E+14,2012,5,14,5,40,74.44581667,-91.70071667,-99,8,-99,0
3.00034E+14,2012,5,14,5,50,74.44581667,-91.70071667,-99,8,-99,0
3.00034E+14,2012,4,18,13,0,74.44578333,-91.7007,-99,8,-99,0
3.00034E+14,2012,4,18,13,10,74.4458,-91.70068333,-99,8,-99,0
3.00034E+14,2012,4,18,13,20,74.4458,-91.70068333,-99,8,-99,0
3.00034E+14,2012,4,18,13,30,74.4458,-91.7007,-99,8,-99,0
3.00034E+14,2012,4,18,13,40,74.4458,-91.70068333,-99,8,-99,0
3.00034E+14,2012,4,18,13,50,74.44578333,-91.70068333,-99,8,-99,0
3.00034E+14,2012,1,18,6,0,74.43341667,-91.74303333,-99,8,-99,0
3.00034E+14,2012,1,18,6,10,74.43341667,-91.74303333,-99,8,-99,0
3.00034E+14,2012,1,18,6,20,74.43341667,-91.74303333,-99,8,-99,0
3.00034E+14,2012,1,18,6,30,74.43341667,-91.74303333,-99,8,-99,0
3.00034E+14,2012,1,18,6,40,74.43341667,-91.74303333,-99,8,-99,0
3.00034E+14,2012,1,18,6,50,74.43341667,-91.74303333,-99,8,-99,0
3.00034E+14,2012,1,17,3,0,74.43466667,-91.88683333,-99,8,-99,0
3.00034E+14,2012,1,17,3,10,74.43466667,-91.88683333,-99,8,-99,0
3.00034E+14,2012,1,17,3,20,74.43466667,-91.88683333,-99,8,-99,0
3.00034E+14,2012,1,17,3,30,74.43466667,-91.88683333,-99,8,-99,0
3.00034E+14,2012,1,17,3,40,74.43466667,-91.88683333,-99,8,-99,0
3.00034E+14,2012,1,17,3,50,74.43466667,-91.88683333,-99,8,-99,0
3.00034E+14,2012,6,4,1,0,74.4458,-91.70061667,-99,8,-99,0
3.00034E+14,2012,6,4,1,10,74.44581667,-91.7006,-99,8,-99,0
3.00034E+14,2012,6,4,1,20,74.44581667,-91.70061667,-99,8,-99,0
3.00034E+14,2012,6,4,1,30,74.4458,-91.7006,-99,8,-99,0
3.00034E+14,2012,6,4,1,40,74.44581667,-91.7006,-99,8,-99,0
3.00034E+14,2012,6,4,1,50,74.4458,-91.7006,-99,8,-99,0
3.00034E+14,2012,6,24,11,0,74.4458,-91.70086667,-99,8,-99,0
3.00034E+14,2012,6,24,11,10,74.44581667,-91.70086667,-99,8,-99,0
3.00034E+14,2012,6,24,11,20,74.44581667,-91.70085,-99,8,-99,0
3.00034E+14,2012,6,24,11,30,74.44581667,-91.70085,-99,8,-99,0
3.00034E+14,2012,6,24,11,40,74.44581667,-91.70086667,-99,8,-99,0
3.00034E+14,2012,6,24,11,50,74.44581667,-91.70086667,-99,8,-99,0
3.00034E+14,2012,6,22,10,0,74.4458,-91.70076667,-99,8,-99,0
3.00034E+14,2012,6,22,10,10,74.44581667,-91.70075,-99,8,-99,0
3.00034E+14,2012,6,22,10,20,74.4458,-91.70075,-99,8,-99,0
3.00034E+14,2012,6,22,10,30,74.44581667,-91.70075,-99,8,-99,0
3.00034E+14,2012,6,22,10,40,74.4458,-91.70075,-99,8,-99,0
3.00034E+14,2012,6,22,10,50,74.44581667,-91.70075,-99,8,-99,0
3.00034E+14,2012,5,17,8,0,74.4458,-91.70066667,-99,8,-99,0
3.00034E+14,2012,5,17,8,10,74.44581667,-91.70065,-99,8,-99,0
3.00034E+14,2012,5,17,8,20,74.44581667,-91.70066667,-99,8,-99,0
3.00034E+14,2012,5,17,8,30,74.44581667,-91.70065,-99,8,-99,0
3.00034E+14,2012,5,17,8,40,74.44581667,-91.70065,-99,8,-99,0
3.00034E+14,2012,5,17,8,50,74.44581667,-91.70065,-99,8,-99,0
3.00034E+14,2012,1,29,15,0,74.45111667,-91.71143333,-99,8,-99,0
3.00034E+14,2012,1,29,15,10,74.45111667,-91.71143333,-99,8,-99,0
3.00034E+14,2012,1,29,15,20,74.45111667,-91.71143333,-99,8,-99,0
3.00034E+14,2012,1,29,15,30,74.45111667,-91.71143333,-99,8,-99,0
3.00034E+14,2012,1,29,15,40,74.45111667,-91.71143333,-99,8,-99,0
3.00034E+14,2012,1,29,15,50,74.45111667,-91.71143333,-99,8,-99,0
3.00034E+14,2012,6,21,2,0,74.44581667,-91.70046667,-99,8,-99,0
3.00034E+14,2012,6,21,2,10,74.44583333,-91.70046667,-99,8,-99,0
3.00034E+14,2012,6,21,2,20,74.44583333,-91.70045,-99,8,-99,0
3.00034E+14,2012,6,21,2,30,74.44583333,-91.70045,-99,8,-99,0
3.00034E+14,2012,6,21,2,40,74.44583333,-91.70045,-99,8,-99,0
3.00034E+14,2012,6,21,2,50,74.44583333,-91.70046667,-99,8,-99,0
3.00034E+14,2012,2,2,5,0,74.44933333,-91.69365,-99,8,-99,0
3.00034E+14,2012,2,2,5,10,74.44933333,-91.69363333,-99,8,-99,0
3.00034E+14,2012,2,2,5,20,74.44935,-91.69365,-99,8,-99,0
3.00034E+14,2012,2,2,5,30,74.44935,-91.69363333,-99,8,-99,0
3.00034E+14,2012,2,2,5,40,74.44935,-91.69363333,-99,8,-99,0
3.00034E+14,2012,2,2,5,50,74.44935,-91.69363333,-99,8,-99,0
3.00034E+14,2012,6,14,13,0,74.4458,-91.70081667,-99,8,-99,0
